File_name,Calorie_label
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P007R002A006.skeleton.npy,357
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C002P019R002A033.skeleton.npy,239.8082212934123
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P007R002A007.skeleton.npy,364.9
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R002A029.skeleton.npy,186.1378726150104
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R001A031.skeleton.npy,250.50441407353836
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P017R002A030.skeleton.npy,216.90619621437668
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P022R001A048.skeleton.npy,315.7
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P007R001A004.skeleton.npy,202.7792800237811
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P008R002A006.skeleton.npy,357
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P001R002A018.skeleton.npy,275.725
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P023R001A017.skeleton.npy,333.125
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C002P007R001A040.skeleton.npy,273.675
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A032.skeleton.npy,243.95
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P017R001A023.skeleton.npy,257.8551758116102
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P028R002A047.skeleton.npy,214.8868246277166
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P003R001A043.skeleton.npy,355.675
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P013R001A048.skeleton.npy,315.7
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R002A042.skeleton.npy,325.95
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A001.skeleton.npy,183.88070893875494
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P012R001A017.skeleton.npy,333.125
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C001P014R001A036.skeleton.npy,215.475
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A014.skeleton.npy,345.425
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C003P025R001A009.skeleton.npy,356.7
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S004C003P008R002A010.skeleton.npy,315.7
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P007R002A022.skeleton.npy,309.61424507724536
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C003P028R002A020.skeleton.npy,322.875
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C001P013R002A018.skeleton.npy,275.725
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R001A040.skeleton.npy,260.325
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C001P003R001A016.skeleton.npy,339.275
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C001P022R002A019.skeleton.npy,260.8448663134168
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P019R001A049.skeleton.npy,333.125
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P016R002A045.skeleton.npy,226.525
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P003R002A019.skeleton.npy,258.3206698971427
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P008R001A008.skeleton.npy,365.925
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P006R002A032.skeleton.npy,233.85520937144153
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R002A022.skeleton.npy,319.8
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C001P018R002A028.skeleton.npy,203.2262212644105
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P014R001A048.skeleton.npy,307.52155562203063
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P001R002A043.skeleton.npy,355.675
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P016R002A014.skeleton.npy,345.425
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C001P017R001A045.skeleton.npy,216.56519852962478
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C001P019R001A008.skeleton.npy,365.48163744840764
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C001P003R001A031.skeleton.npy,245.11479729030833
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P028R002A046.skeleton.npy,187.575
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S004C002P008R001A023.skeleton.npy,268.55
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C001P002R002A029.skeleton.npy,184.00335974901768
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P001R001A018.skeleton.npy,270.73522450835594
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C003P007R002A017.skeleton.npy,333.125
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P001R001A025.skeleton.npy,194.58216367504286
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R001A025.skeleton.npy,200.9
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P006R002A002.skeleton.npy,193.99950730270288
