File_name,Calorie_label
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P007R002A006.skeleton.npy,357
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C002P019R002A033.skeleton.npy,237.6164425868246
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P007R002A007.skeleton.npy,373.8
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R002A029.skeleton.npy,184.27574523002076
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R001A031.skeleton.npy,255.0088281470767
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P017R002A030.skeleton.npy,218.81239242875336
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P022R001A048.skeleton.npy,323.4
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P007R001A004.skeleton.npy,201.55856004756217
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P008R002A006.skeleton.npy,357
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P001R002A018.skeleton.npy,282.45
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P023R001A017.skeleton.npy,341.25
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C002P007R001A040.skeleton.npy,280.35
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A032.skeleton.npy,249.9
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P017R001A023.skeleton.npy,253.7103516232204
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P028R002A047.skeleton.npy,211.77364925543324
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P003R001A043.skeleton.npy,364.35
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P013R001A048.skeleton.npy,323.4
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R002A042.skeleton.npy,333.9
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A001.skeleton.npy,183.7614178775099
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P012R001A017.skeleton.npy,341.25
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C001P014R001A036.skeleton.npy,209.95
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A014.skeleton.npy,353.85
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C003P025R001A009.skeleton.npy,365.4
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S004C003P008R002A010.skeleton.npy,323.4
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P007R002A022.skeleton.npy,307.22849015449066
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C003P028R002A020.skeleton.npy,330.75
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C001P013R002A018.skeleton.npy,282.45
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R001A040.skeleton.npy,253.65
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C001P003R001A016.skeleton.npy,347.55
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C001P022R002A019.skeleton.npy,258.6897326268336
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S007C001P019R001A049.skeleton.npy,341.25
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P016R002A045.skeleton.npy,232.05
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P003R002A019.skeleton.npy,253.64133979428544
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P008R001A008.skeleton.npy,374.85
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P006R002A032.skeleton.npy,229.71041874288304
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R002A022.skeleton.npy,327.6
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C001P018R002A028.skeleton.npy,201.452442528821
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P014R001A048.skeleton.npy,307.0431112440612
