File_name,Calorie_label
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C002P008R002A047.skeleton.npy,232.675
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S003C003P007R002A006.skeleton.npy,395
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C002P019R002A033.skeleton.npy,205.12521408155516
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P007R002A007.skeleton.npy,391.55
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P015R002A029.skeleton.npy,155.4449255348757
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C003P007R002A015.skeleton.npy,375.15
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C003P011R001A031.skeleton.npy,225.04664841565844
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S005C003P017R002A030.skeleton.npy,193.70227754958287
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P022R001A048.skeleton.npy,367.975
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P007R001A004.skeleton.npy,191.84510315975368
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P008R002A006.skeleton.npy,395
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C002P029R001A027.skeleton.npy,444.85
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P001R002A018.skeleton.npy,246.0
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C003P030R001A013.skeleton.npy,298.914324081867
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C002P007R001A044.skeleton.npy,200.9
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S008C003P033R001A008.skeleton.npy,362.72955777043205
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P023R001A017.skeleton.npy,359.775
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S002C002P007R001A040.skeleton.npy,295.2
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S001C002P002R002A032.skeleton.npy,227.55
/export/md0/datasets/NTU_RGBD/skeleton/skeleton_npy/S006C003P017R001A023.skeleton.npy,269.7757566151086
