File_name,Calorie_label
S003007R002A006,357.0
S006019R002A033,239.8082212934123
S001007R002A007,364.9
S005015R002A029,186.1378726150104
S002011R001A031,251.32720703676918
S005017R002A030,216.90619621437668
S006022R001A048,315.7
S006007R001A004,202.7792800237811
S001008R002A006,357.0
S001001R002A018,275.725
S006023R001A017,333.125
S002007R001A040,268.3666948156414
S001002R002A032,243.95
S006017R001A023,257.8551758116102
S007028R002A047,219.1684123138583
S001003R001A043,355.675
S002013R001A048,315.7
S005015R002A042,325.95
S001002R002A001,183.88070893875494
S002012R001A017,333.125
S002014R001A036,215.9569628244018
S001002R002A014,345.425
S007025R001A009,356.7
S004008R002A010,315.7
S001007R002A022,310.87205578379684
S007028R002A020,322.875
S005013R002A018,275.725
S005015R001A040,265.1551640765015
S001003R001A016,339.275
S006022R002A019,265.2099331567084
S007019R001A049,330.8265226595672
S006016R002A045,226.525
S001003R002A019,262.5254916500379
S003008R001A008,365.925
S001006R002A032,233.85520937144153
S002011R002A022,319.8
S005018R002A028,203.2262212644105
S002014R001A048,307.52155562203063
S007001R002A043,355.675
S007016R002A014,345.425
S006017R001A045,216.56519852962478
S003019R001A008,365.48163744840764
S002003R001A031,244.2368914695951
S007028R002A046,187.575
S004008R001A023,268.55
S001002R002A029,188.35167987450882
S003001R001A018,273.9150794161374
S001007R002A017,333.125
S003001R001A025,197.55692798543842
S002011R001A025,200.9
S001006R002A002,195.13453668545543
S004008R001A015,322.875
S002009R001A025,191.1
S006007R002A025,197.11045058728277
S003001R001A013,264.56429910765195
S006016R001A037,237.80541819150255
S002009R001A005,218.13839573952635
S004020R002A028,203.4572159030046
S007001R001A021,302.375
S004008R002A049,331.8274086946018
S007007R002A026,384.375
S001003R002A033,248.05
S003007R001A024,344.4
S007016R002A024,344.4
S007007R001A032,243.95
S004008R001A041,261.1935909254504
S002007R002A024,344.4
S002008R002A006,357.0
S003016R002A021,298.12682336224856
S002013R002A018,265.2252243534766
S006023R001A024,338.3925706652908
S004003R002A004,204.17452145652518
S002010R001A034,274.71272222485646
S006024R001A006,357.0
S002010R001A015,322.875
S001005R001A019,261.27106505867255
S006022R002A045,216.0694750752969
S007007R002A032,235.44917847505076
S001003R001A014,345.425
S006024R001A018,268.08203198738283
S007025R001A021,302.375
S006024R001A022,314.3522624944832
S007001R001A043,355.675
S005016R002A022,319.8
S001008R001A045,216.7499666068399
S007015R001A046,180.49922464616208
S007019R002A037,237.26787446047064
S003016R001A029,184.71905940806369
S007007R002A029,189.01910754902514
S001001R001A026,384.375
S004020R002A009,339.3
S007018R001A049,333.125
S006024R002A031,245.53422090098542
S005017R002A018,275.725
S004007R001A029,188.0
S006007R002A047,223.45
S001004R002A022,319.8
S007017R001A010,311.3473345389108
S004007R001A022,318.51036524449984
S006015R002A018,270.3830043253857
S001005R002A023,267.74620566893566
S002013R001A030,213.61072543929996
S007019R001A026,379.3363918007634
S006017R001A024,344.4
S007018R002A014,345.425
S006016R002A046,179.93746009993058
S006019R001A011,262.48146562517496
S007027R002A046,178.69510794122
S002013R002A029,183.33783295591513
S001006R001A004,200.5818332160906
S005010R002A013,266.488157403453
S006008R001A023,266.2730769624765
S003016R002A048,315.7
S004007R001A006,357.0
S003018R002A014,345.425
S001005R002A006,357.0
S006024R001A021,302.375
S007007R002A012,237.78615653697335
S001006R001A041,257.0705797450132
S005018R002A037,240.58264252062537
S002011R001A012,249.075
S003017R001A049,333.125
S001006R002A014,345.425
S001006R001A032,237.10884089493902
S005016R002A048,308.5039405518292
S006019R001A038,265.7077346381551
S006001R001A033,240.08709853026357
S007028R002A006,357.0
S002009R001A008,365.925
S003017R001A046,187.575
S007025R002A044,225.5
S006019R001A049,316.875
S005021R002A024,344.4
S001008R002A037,233.13111077772908
S003019R001A028,204.24748427496536
S001005R002A036,220.27135257364057
S005015R001A015,322.875
S002014R001A033,238.95829186214846
S007019R001A040,269.61019199468876
S004003R002A022,319.8
S003007R002A005,215.475
S005017R001A016,339.275
S002007R002A005,222.77569987845376
S002013R002A008,365.925
S003007R001A001,188.6
S002014R001A038,268.90948270121896
S002011R002A037,232.0844412548753
S006024R001A009,356.7
S003007R002A017,333.125
S006015R001A008,365.925
S006016R001A020,322.875
S006015R001A045,222.39943985447283
S003016R002A033,235.95
S001008R001A032,243.95
S005013R001A038,272.2105134672316
S001008R002A010,311.7297494729692
S006015R002A027,420.25
S002003R002A047,223.45
S006024R001A001,184.08300298762188
S006023R002A042,319.0912775943705
S003007R001A043,355.675
S004020R001A015,322.875
S007019R002A044,214.50315826583886
S001006R002A039,221.53109875322812
S005018R001A042,325.95
S003017R001A043,355.675
S004020R001A029,183.3
S002008R001A002,195.23438488651922
S007016R001A025,192.9831733160337
S005017R001A003,170.1270676109018
S003016R001A040,267.264003528755
S002014R001A017,333.125
S006015R001A033,244.86837924254706
S007016R002A018,275.725
S006001R001A012,238.17414780006064
S005010R002A038,261.11609855854397
S006022R001A021,295.33812736997487
S001008R002A046,181.90907101770767
S004020R002A010,313.8047940323174
S002011R002A016,337.24234083615875
S007027R002A021,295.23161135553767
S006017R001A002,199.51118311947585
S001001R001A040,268.3273806613537
S006001R001A002,194.54495802411577
S002003R001A032,234.1196665670324
S006015R002A019,269.575
S003016R001A023,259.07937008540546
S007019R002A040,273.675
S001007R002A002,202.95
S002008R002A020,322.159278937041
S003002R002A037,242.925
S001005R002A033,239.6257023042054
S003018R002A024,329.7557696904536
S006007R002A031,252.15
S006015R002A012,249.075
S006007R001A046,179.80069421976793
S007028R001A017,333.125
S004020R002A003,172.0831193146806
S002011R001A021,302.375
S006015R001A003,177.325
S003007R002A012,249.075
S002007R002A043,355.675
S005017R001A038,264.9988915629393
S006016R001A014,345.425
S004020R001A049,333.125
S007016R002A045,223.27735653745967
S003008R001A014,345.425
S005016R002A025,194.9936708026009
S006015R001A029,192.25703024552524
S002009R002A045,216.79774318942168
S006023R001A033,238.88221668119726
S001002R002A016,339.275
S004007R002A034,274.5060696354989
S007027R001A045,225.07856883778456
S002007R002A014,345.425
S001007R001A029,185.1567920312473
S001001R001A030,216.08276628223632
S006008R001A006,357.0
S003002R002A022,318.7688887194743
S006015R002A023,268.55
S003016R002A034,281.5985220385144
S006008R001A025,191.65596735189226
S007018R002A018,271.92883450003217
S006015R001A015,322.875
S002014R002A018,265.0730784189017
S006016R002A016,339.275
S001007R001A041,269.575
S003018R002A022,317.28092957200136
S003008R002A003,168.675
S006001R001A041,262.9383637810255
S006015R001A024,344.4
S002011R001A009,356.7
S006017R001A032,239.31684610096926
S005021R001A036,215.475
S006017R001A044,215.45635566445037
S003015R002A014,345.425
S002008R002A042,325.95
S001007R001A021,299.28663312362784
S001003R002A014,345.425
S005015R001A001,179.44372814715317
S003016R002A035,358.75
S006022R002A020,322.875
S005004R001A006,357.0
S007016R001A039,230.625
S001008R001A013,276.75
S003008R001A017,331.6340465308176
S006008R001A026,384.375
S006019R001A029,183.3
S003018R001A049,323.0844255073117
S005010R001A044,224.65199805108318
S001001R002A033,239.76202112969855
S002014R001A014,345.425
